with O -1
several O -1
semi-private B-ASP 3
boths I-ASP 3
on O -1
the O -1
right O -1
side O -1
of O -1
the O -1
dining O -1
hall, O -1
which O -1
are O -1
great O -1
for O -1
a O -1
date. O -1

Service B-ASP 3
was O -1
quick. O -1

Drawbacks: O -1
service B-ASP 1
is O -1
slow O -1
and O -1
they O -1
don't O -1
toast! O -1

Went O -1
there O -1
for O -1
an O -1
office B-ASP 0
lunch. I-ASP 0

The O -1
sweet B-ASP 3
lassi I-ASP 3
was O -1
excellent O -1
as O -1
was O -1
the O -1
lamb O -1
chettinad O -1
and O -1
the O -1
garlic O -1
naan O -1
but O -1
the O -1
rasamalai O -1
was O -1
forgettable. O -1

The O -1
sweet O -1
lassi O -1
was O -1
excellent O -1
as O -1
was O -1
the O -1
lamb B-ASP 3
chettinad I-ASP 3
and O -1
the O -1
garlic O -1
naan O -1
but O -1
the O -1
rasamalai O -1
was O -1
forgettable. O -1

The O -1
sweet O -1
lassi O -1
was O -1
excellent O -1
as O -1
was O -1
the O -1
lamb O -1
chettinad O -1
and O -1
the O -1
garlic B-ASP 3
naan I-ASP 3
but O -1
the O -1
rasamalai O -1
was O -1
forgettable. O -1

The O -1
sweet O -1
lassi O -1
was O -1
excellent O -1
as O -1
was O -1
the O -1
lamb O -1
chettinad O -1
and O -1
the O -1
garlic O -1
naan O -1
but O -1
the O -1
rasamalai B-ASP 3
was O -1
forgettable. O -1

We've O -1
been O -1
following O -1
chef O -1
Lyle's O -1
food O -1
around O -1
New O -1
York O -1
for O -1
15 O -1
years O -1
and O -1
while O -1
remaining O -1
classic, O -1
his O -1
innovations O -1
with O -1
bistro B-ASP 3
fare I-ASP 3
have O -1
made O -1
us O -1
return O -1
and O -1
return. O -1

We've O -1
been O -1
following O -1
chef B-ASP 3
Lyle's O -1
food O -1
around O -1
New O -1
York O -1
for O -1
15 O -1
years O -1
and O -1
while O -1
remaining O -1
classic, O -1
his O -1
innovations O -1
with O -1
bistro O -1
fare O -1
have O -1
made O -1
us O -1
return O -1
and O -1
return. O -1

We've O -1
been O -1
following O -1
chef O -1
Lyle's O -1
food B-ASP 3
around O -1
New O -1
York O -1
for O -1
15 O -1
years O -1
and O -1
while O -1
remaining O -1
classic, O -1
his O -1
innovations O -1
with O -1
bistro O -1
fare O -1
have O -1
made O -1
us O -1
return O -1
and O -1
return. O -1

The O -1
best O -1
thing O -1
I O -1
tasted O -1
were O -1
the O -1
lambchops. B-ASP 3

The O -1
spicy B-ASP 3
tuna I-ASP 3
and O -1
salmon O -1
are O -1
the O -1
best O -1
we've O -1
ever O -1
had. O -1

The O -1
spicy O -1
tuna O -1
and O -1
salmon B-ASP 3
are O -1
the O -1
best O -1
we've O -1
ever O -1
had. O -1

Even O -1
though O -1
its O -1
good O -1
seafood, B-ASP 1
the O -1
prices O -1
are O -1
too O -1
high. O -1

Even O -1
though O -1
its O -1
good O -1
seafood, O -1
the O -1
prices B-ASP 1
are O -1
too O -1
high. O -1

In O -1
addition, O -1
the O -1
food B-ASP 3
is O -1
very O -1
good O -1
and O -1
the O -1
prices O -1
are O -1
reasonable. O -1

In O -1
addition, O -1
the O -1
food O -1
is O -1
very O -1
good O -1
and O -1
the O -1
prices B-ASP 3
are O -1
reasonable. O -1

Upon O -1
entering, O -1
we O -1
were O -1
greeted O -1
by O -1
the O -1
owners, B-ASP 3
Steven O -1
and O -1
Frederick, O -1
who O -1
went O -1
out O -1
of O -1
their O -1
way O -1
to O -1
be O -1
more O -1
than O -1
gracious O -1
hosts. O -1

Upon O -1
entering, O -1
we O -1
were O -1
greeted O -1
by O -1
the O -1
owners, O -1
Steven O -1
and O -1
Frederick, O -1
who O -1
went O -1
out O -1
of O -1
their O -1
way O -1
to O -1
be O -1
more O -1
than O -1
gracious O -1
hosts. B-ASP 3

Been O -1
going O -1
here O -1
since O -1
it O -1
opened O -1
have O -1
seen O -1
the O -1
quality B-ASP 1
value I-ASP 1
decrease O -1
considerably. O -1

Meat B-ASP 5
dishes I-ASP 5
now O -1
adorn O -1
the O -1
selections, O -1
although O -1
there's O -1
still O -1
a O -1
large O -1
number O -1
of O -1
vegetarian-friendly O -1
choices. O -1

Meat O -1
dishes O -1
now O -1
adorn O -1
the O -1
selections, O -1
although O -1
there's O -1
still O -1
a O -1
large O -1
number O -1
of O -1
vegetarian-friendly B-ASP 5
choices. I-ASP 5

Reasonable O -1
prices. B-ASP 3

they O -1
bring O -1
service O -1
up O -1
a O -1
notch O -1
by O -1
offerng O -1
complementary O -1
amuse B-ASP 3
bouche I-ASP 3
to O -1
all O -1
tables O -1
and O -1
gave O -1
us O -1
a O -1
small O -1
dessert O -1
for O -1
our O -1
celebration. O -1

they O -1
bring O -1
service O -1
up O -1
a O -1
notch O -1
by O -1
offerng O -1
complementary O -1
amuse O -1
bouche O -1
to O -1
all O -1
tables O -1
and O -1
gave O -1
us O -1
a O -1
small O -1
dessert B-ASP 3
for O -1
our O -1
celebration. O -1

they O -1
bring O -1
service O -1
up O -1
a O -1
notch O -1
by O -1
offerng O -1
complementary O -1
amuse O -1
bouche O -1
to O -1
all O -1
tables B-ASP 3
and O -1
gave O -1
us O -1
a O -1
small O -1
dessert O -1
for O -1
our O -1
celebration. O -1

they O -1
bring O -1
service B-ASP 3
up O -1
a O -1
notch O -1
by O -1
offerng O -1
complementary O -1
amuse O -1
bouche O -1
to O -1
all O -1
tables O -1
and O -1
gave O -1
us O -1
a O -1
small O -1
dessert O -1
for O -1
our O -1
celebration. O -1

Try O -1
the O -1
crunchy B-ASP 3
tuna, I-ASP 3
it O -1
is O -1
to O -1
die O -1
for. O -1

It O -1
won't O -1
break O -1
the O -1
bank O -1
but O -1
I O -1
also O -1
wouldnt O -1
come O -1
back O -1
for O -1
the O -1
food. B-ASP 1

All O -1
in O -1
all, O -1
this O -1
midtown O -1
gem O -1
instantly O -1
became O -1
one O -1
of O -1
my O -1
favorite O -1
sushi B-ASP 3
restaurants O -1
in O -1
the O -1
city. O -1

It O -1
is O -1
a O -1
lot O -1
of O -1
fun O -1
with O -1
live B-ASP 3
entertainment I-ASP 3
and O -1
all O -1
kinds O -1
of O -1
Disney O -1
type O -1
special O -1
effects. O -1

It O -1
is O -1
a O -1
lot O -1
of O -1
fun O -1
with O -1
live O -1
entertainment O -1
and O -1
all O -1
kinds O -1
of O -1
Disney O -1
type O -1
special B-ASP 3
effects. I-ASP 3

if O -1
you're O -1
looking O -1
for O -1
perfect O -1
traditional O -1
sushi, B-ASP 3
go O -1
here O -1
- O -1
if O -1
you're O -1
looking O -1
for O -1
interesting O -1
combinations, O -1
try O -1
sushi O -1
of O -1
gari's O -1
(east O -1
side). O -1

if O -1
you're O -1
looking O -1
for O -1
perfect O -1
traditional O -1
sushi, O -1
go O -1
here O -1
- O -1
if O -1
you're O -1
looking O -1
for O -1
interesting O -1
combinations, O -1
try O -1
sushi B-ASP 3
of O -1
gari's O -1
(east O -1
side). O -1

No O -1
refills O -1
on O -1
fountain B-ASP 1
drinks, I-ASP 1
though. O -1

Wow O -1
over O -1
100 O -1
beers B-ASP 3
to O -1
choose O -1
from. O -1

Be O -1
careful O -1
of O -1
portions B-ASP 2
- O -1
they're O -1
HUGE. O -1

The O -1
Steak B-ASP 1
Tartare I-ASP 1
is O -1
a O -1
great O -1
bet, O -1
they O -1
fix O -1
it O -1
for O -1
you O -1
at O -1
the O -1
table. O -1

My O -1
first O -1
time O -1
there O -1
I O -1
happened O -1
not O -1
to O -1
like O -1
the O -1
Crab B-ASP 1
Croquette I-ASP 1
apt I-ASP 1
that O -1
i O -1
ordered O -1
and O -1
they O -1
were O -1
happy O -1
to O -1
change O -1
it O -1
for O -1
me O -1
without O -1
making O -1
no O -1
big O -1
deal. O -1

Great O -1
for O -1
large O -1
groups O -1
and O -1
celebrations O -1
- O -1
our O -1
SUPER O -1
HAPPY O -1
waiter B-ASP 3
was O -1
the O -1
entertainment O -1
of O -1
the O -1
evening. O -1

Did O -1
I O -1
mention O -1
the O -1
wine? B-ASP 0

Plus, O -1
on O -1
Wednesday O -1
nights O -1
the O -1
house B-ASP 5
wine I-ASP 5
is O -1
unlimited! O -1

like O -1
saying O -1
her O -1
bread B-ASP 3
comes O -1
from O -1
a O -1
special O -1
bakery O -1
when O -1
we O -1
have O -1
seen O -1
her O -1
buying O -1
it O -1
dowtown O -1
manhathan. O -1

The O -1
dim B-ASP 0
sum I-ASP 0
servings I-ASP 0
here O -1
are O -1
a O -1
bit O -1
larger O -1
than O -1
I'm O -1
used O -1
to. O -1

However, O -1
in O -1
the O -1
summer O -1
of O -1
2003, O -1
it O -1
seems O -1
the O -1
management B-ASP 3
has O -1
changed O -1
and O -1
the O -1
great O -1
big O -1
door O -1
has O -1
been O -1
replaced O -1
for O -1
a O -1
glass O -1
front O -1
ridding O -1
itself O -1
of O -1
the O -1
dark O -1
romantic O -1
getup. O -1

However, O -1
in O -1
the O -1
summer O -1
of O -1
2003, O -1
it O -1
seems O -1
the O -1
management O -1
has O -1
changed O -1
and O -1
the O -1
great O -1
big O -1
door B-ASP 3
has O -1
been O -1
replaced O -1
for O -1
a O -1
glass O -1
front O -1
ridding O -1
itself O -1
of O -1
the O -1
dark O -1
romantic O -1
getup. O -1

However, O -1
in O -1
the O -1
summer O -1
of O -1
2003, O -1
it O -1
seems O -1
the O -1
management O -1
has O -1
changed O -1
and O -1
the O -1
great O -1
big O -1
door O -1
has O -1
been O -1
replaced O -1
for O -1
a O -1
glass B-ASP 3
front I-ASP 3
ridding O -1
itself O -1
of O -1
the O -1
dark O -1
romantic O -1
getup. O -1

We O -1
won't O -1
go O -1
to O -1
this O -1
place O -1
again O -1
for O -1
a O -1
good O -1
meal. B-ASP 1

Barbecued B-ASP 3
codfish I-ASP 3
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture O -1
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning O -1
- O -1
a O -1
spice O -1
rub O -1
might O -1
have O -1
overwhelmed, O -1
however O -1
herb O -1
mix O -1
or O -1
other O -1
sauce O -1
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

Barbecued O -1
codfish O -1
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture O -1
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning B-ASP 3
- O -1
a O -1
spice O -1
rub O -1
might O -1
have O -1
overwhelmed, O -1
however O -1
herb O -1
mix O -1
or O -1
other O -1
sauce O -1
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

Barbecued O -1
codfish O -1
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture B-ASP 3
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning O -1
- O -1
a O -1
spice O -1
rub O -1
might O -1
have O -1
overwhelmed, O -1
however O -1
herb O -1
mix O -1
or O -1
other O -1
sauce O -1
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

Barbecued O -1
codfish O -1
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture O -1
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning O -1
- O -1
a O -1
spice B-ASP 3
rub I-ASP 3
might O -1
have O -1
overwhelmed, O -1
however O -1
herb O -1
mix O -1
or O -1
other O -1
sauce O -1
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

Barbecued O -1
codfish O -1
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture O -1
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning O -1
- O -1
a O -1
spice O -1
rub O -1
might O -1
have O -1
overwhelmed, O -1
however O -1
herb B-ASP 3
mix I-ASP 3
or O -1
other O -1
sauce O -1
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

Barbecued O -1
codfish O -1
was O -1
gorgeously O -1
moist O -1
- O -1
as O -1
if O -1
poached O -1
- O -1
yet O -1
the O -1
fabulous O -1
texture O -1
was O -1
let O -1
down O -1
by O -1
curiously O -1
bland O -1
seasoning O -1
- O -1
a O -1
spice O -1
rub O -1
might O -1
have O -1
overwhelmed, O -1
however O -1
herb O -1
mix O -1
or O -1
other O -1
sauce B-ASP 3
would O -1
have O -1
done O -1
much O -1
to O -1
enhance. O -1

After O -1
dinner, O -1
take O -1
your O -1
date O -1
to O -1
the O -1
HUGE O -1
dance B-ASP 3
floor, I-ASP 3
probably O -1
one O -1
of O -1
the O -1
biggest O -1
you'll O -1
see O -1
in O -1
NY. O -1

After O -1
dinner, B-ASP 3
take O -1
your O -1
date O -1
to O -1
the O -1
HUGE O -1
dance O -1
floor, O -1
probably O -1
one O -1
of O -1
the O -1
biggest O -1
you'll O -1
see O -1
in O -1
NY. O -1

Taj O -1
Mahal O -1
offeres O -1
gret O -1
value B-ASP 3
and O -1
great O -1
food. O -1

Taj O -1
Mahal O -1
offeres O -1
gret O -1
value O -1
and O -1
great O -1
food. B-ASP 3

Has O -1
the O -1
chef B-ASP 0
and O -1
owner O -1
changed??? O -1

Has O -1
the O -1
chef O -1
and O -1
owner B-ASP 0
changed??? O -1

My O -1
boyfriend O -1
and O -1
I O -1
recently O -1
had O -1
an O -1
early O -1
dinner B-ASP 3
at O -1
Artisanal O -1
and O -1
was O -1
satisfied O -1
with O -1
our O -1
experience. O -1

But O -1
don't O -1
ever O -1
order O -1
bacon B-ASP 2
late O -1
at O -1
nite O -1
(either O -1
platter O -1
or O -1
in O -1
sandwiches, O -1
for O -1
that O -1
matter O -1
don't O -1
from O -1
any O -1
take O -1
out O -1
place) O -1
as O -1
it O -1
is O -1
from O -1
the O -1
morning O -1
frying O -1
turns O -1
out O -1
hard O -1
almost O -1
like O -1
bacos, O -1
hurt O -1
my O -1
molars. O -1

But O -1
don't O -1
ever O -1
order O -1
bacon O -1
late O -1
at O -1
nite O -1
(either O -1
platter B-ASP 2
or O -1
in O -1
sandwiches, O -1
for O -1
that O -1
matter O -1
don't O -1
from O -1
any O -1
take O -1
out O -1
place) O -1
as O -1
it O -1
is O -1
from O -1
the O -1
morning O -1
frying O -1
turns O -1
out O -1
hard O -1
almost O -1
like O -1
bacos, O -1
hurt O -1
my O -1
molars. O -1

But O -1
don't O -1
ever O -1
order O -1
bacon O -1
late O -1
at O -1
nite O -1
(either O -1
platter O -1
or O -1
in B-ASP 2
sandwiches, I-ASP 2
for O -1
that O -1
matter O -1
don't O -1
from O -1
any O -1
take O -1
out O -1
place) O -1
as O -1
it O -1
is O -1
from O -1
the O -1
morning O -1
frying O -1
turns O -1
out O -1
hard O -1
almost O -1
like O -1
bacos, O -1
hurt O -1
my O -1
molars. O -1

But O -1
don't O -1
ever O -1
order O -1
bacon O -1
late O -1
at O -1
nite O -1
(either O -1
platter O -1
or O -1
in O -1
sandwiches, O -1
for O -1
that O -1
matter O -1
don't O -1
from O -1
any O -1
take O -1
out O -1
place) O -1
as O -1
it O -1
is O -1
from O -1
the O -1
morning O -1
frying B-ASP 2
turns O -1
out O -1
hard O -1
almost O -1
like O -1
bacos, O -1
hurt O -1
my O -1
molars. O -1

But O -1
don't O -1
ever O -1
order O -1
bacon O -1
late O -1
at O -1
nite O -1
(either O -1
platter O -1
or O -1
in O -1
sandwiches, O -1
for O -1
that O -1
matter O -1
don't O -1
from O -1
any O -1
take O -1
out O -1
place) O -1
as O -1
it O -1
is O -1
from O -1
the O -1
morning O -1
frying O -1
turns O -1
out O -1
hard O -1
almost O -1
like O -1
bacos, B-ASP 2
hurt O -1
my O -1
molars. O -1

Outstanding O -1
Bagels, B-ASP 3
but O -1
you O -1
get O -1
what O -1
you O -1
pay O -1
for. O -1

Pizza B-ASP 3
- O -1
the O -1
only O -1
pizza O -1
in O -1
NYC O -1
that O -1
should O -1
not O -1
have O -1
additional O -1
toppings O -1
- O -1
the O -1
crust O -1
tastes O -1
like O -1
the O -1
best, O -1
freshly O -1
baked O -1
bread! O -1

Pizza O -1
- O -1
the O -1
only O -1
pizza O -1
in O -1
NYC O -1
that O -1
should O -1
not O -1
have O -1
additional O -1
toppings O -1
- O -1
the O -1
crust B-ASP 3
tastes O -1
like O -1
the O -1
best, O -1
freshly O -1
baked O -1
bread! O -1

Pizza O -1
- O -1
the O -1
only O -1
pizza B-ASP 3
in O -1
NYC O -1
that O -1
should O -1
not O -1
have O -1
additional O -1
toppings O -1
- O -1
the O -1
crust O -1
tastes O -1
like O -1
the O -1
best, O -1
freshly O -1
baked O -1
bread! O -1

Pizza O -1
- O -1
the O -1
only O -1
pizza O -1
in O -1
NYC O -1
that O -1
should O -1
not O -1
have O -1
additional O -1
toppings B-ASP 3
- O -1
the O -1
crust O -1
tastes O -1
like O -1
the O -1
best, O -1
freshly O -1
baked O -1
bread! O -1

Pizza O -1
- O -1
the O -1
only O -1
pizza O -1
in O -1
NYC O -1
that O -1
should O -1
not O -1
have O -1
additional O -1
toppings O -1
- O -1
the O -1
crust O -1
tastes O -1
like O -1
the O -1
best, O -1
freshly O -1
baked O -1
bread! B-ASP 3

I O -1
found O -1
it O -1
on O -1
a O -1
cold O -1
night, O -1
the O -1
perfect O -1
spot B-ASP 3
to O -1
warm O -1
up. O -1

They O -1
even O -1
have O -1
a O -1
section O -1
in O -1
the O -1
menu B-ASP 5
called O -1
American O -1
Chinese O -1
food! O -1

They O -1
even O -1
have O -1
a O -1
section O -1
in O -1
the O -1
menu O -1
called O -1
American B-ASP 5
Chinese I-ASP 5
food! I-ASP 5

Service B-ASP 3
was O -1
warm O -1
and O -1
attentive, O -1
beef O -1
carpaachio O -1
was O -1
exellent O -1
(huge O -1
portion) O -1
and O -1
pasta O -1
was O -1
fresh O -1
and O -1
well-prepared. O -1

Service O -1
was O -1
warm O -1
and O -1
attentive, O -1
beef B-ASP 3
carpaachio I-ASP 3
was O -1
exellent O -1
(huge O -1
portion) O -1
and O -1
pasta O -1
was O -1
fresh O -1
and O -1
well-prepared. O -1

Service O -1
was O -1
warm O -1
and O -1
attentive, O -1
beef O -1
carpaachio O -1
was O -1
exellent O -1
(huge O -1
portion) O -1
and O -1
pasta B-ASP 3
was O -1
fresh O -1
and O -1
well-prepared. O -1

Service O -1
was O -1
warm O -1
and O -1
attentive, O -1
beef O -1
carpaachio O -1
was O -1
exellent O -1
(huge O -1
portion) B-ASP 3
and O -1
pasta O -1
was O -1
fresh O -1
and O -1
well-prepared. O -1

kalbi B-ASP 0
and O -1
nebbiolo O -1
do O -1
work O -1
together. O -1

kalbi O -1
and O -1
nebbiolo B-ASP 0
do O -1
work O -1
together. O -1

Best O -1
Italian B-ASP 3
food I-ASP 3
I O -1
ever O -1
had O -1
(and O -1
being O -1
Italian, O -1
that O -1
means O -1
alot). O -1

I O -1
will O -1
recommend O -1
Scopa O -1
to O -1
all O -1
of O -1
my O -1
friends O -1
for O -1
a O -1
place O -1
to O -1
go O -1
for O -1
wonderful O -1
Italian B-ASP 3
food. I-ASP 3

Located B-ASP 3
at O -1
the O -1
end O -1
of O -1
a O -1
magnificent O -1
block. O -1

Looking O -1
around, O -1
I O -1
saw O -1
a O -1
room O -1
full O -1
of O -1
New O -1
Yorkers O -1
enjoying O -1
a O -1
real O -1
meal B-ASP 3
in O -1
a O -1
real O -1
restaurant, O -1
not O -1
a O -1
clubhouse O -1
of O -1
the O -1
fabulous O -1
trying O -1
to O -1
be O -1
seen. O -1

Looking O -1
around, O -1
I O -1
saw O -1
a O -1
room B-ASP 3
full O -1
of O -1
New O -1
Yorkers O -1
enjoying O -1
a O -1
real O -1
meal O -1
in O -1
a O -1
real O -1
restaurant, O -1
not O -1
a O -1
clubhouse O -1
of O -1
the O -1
fabulous O -1
trying O -1
to O -1
be O -1
seen. O -1

Looking O -1
around, O -1
I O -1
saw O -1
a O -1
room O -1
full O -1
of O -1
New O -1
Yorkers O -1
enjoying O -1
a O -1
real O -1
meal O -1
in O -1
a O -1
real O -1
restaurant, O -1
not O -1
a O -1
clubhouse B-ASP 3
of O -1
the O -1
fabulous O -1
trying O -1
to O -1
be O -1
seen. O -1

They O -1
don't O -1
walk O -1
around O -1
with O -1
the O -1
trays B-ASP 1
of I-ASP 1
Dim I-ASP 1
Sum. I-ASP 1

Great O -1
bar, B-ASP 3
most O -1
gorgeous O -1
bartenders O -1
you've O -1
ever O -1
seen O -1
(specifically O -1
the O -1
blond O -1
lady). O -1

Great O -1
bar, O -1
most O -1
gorgeous O -1
bartenders B-ASP 3
you've O -1
ever O -1
seen O -1
(specifically O -1
the O -1
blond O -1
lady). O -1

We O -1
were O -1
planning O -1
to O -1
get O -1
dessert B-ASP 5
but O -1
the O -1
waitress O -1
basically O -1
through O -1
the O -1
bill O -1
at O -1
us O -1
before O -1
we O -1
had O -1
a O -1
chance O -1
to O -1
order. O -1

We O -1
were O -1
planning O -1
to O -1
get O -1
dessert O -1
but O -1
the O -1
waitress B-ASP 5
basically O -1
through O -1
the O -1
bill O -1
at O -1
us O -1
before O -1
we O -1
had O -1
a O -1
chance O -1
to O -1
order. O -1

We O -1
were O -1
planning O -1
to O -1
get O -1
dessert O -1
but O -1
the O -1
waitress O -1
basically O -1
through O -1
the O -1
bill B-ASP 5
at O -1
us O -1
before O -1
we O -1
had O -1
a O -1
chance O -1
to O -1
order. O -1

I O -1
really O -1
loved O -1
the O -1
different O -1
and O -1
inovated O -1
touch O -1
that's O -1
the O -1
cheff B-ASP 3
gives O -1
to O -1
the O -1
food. O -1

I O -1
really O -1
loved O -1
the O -1
different O -1
and O -1
inovated O -1
touch O -1
that's O -1
the O -1
cheff O -1
gives O -1
to O -1
the O -1
food. B-ASP 3

They O -1
came O -1
out O -1
over O -1
cooked O -1
and O -1
the O -1
cheese B-ASP 0
was O -1
almost O -1
non O -1
existant. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, B-ASP 3
and O -1
our O -1
server O -1
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine O -1
in O -1
our O -1
price O -1
range, O -1
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced O -1
wine O -1
that O -1
wasn't O -1
as O -1
good. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, O -1
and O -1
our O -1
server B-ASP 3
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine O -1
in O -1
our O -1
price O -1
range, O -1
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced O -1
wine O -1
that O -1
wasn't O -1
as O -1
good. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, O -1
and O -1
our O -1
server O -1
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine B-ASP 3
in O -1
our O -1
price O -1
range, O -1
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced O -1
wine O -1
that O -1
wasn't O -1
as O -1
good. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, O -1
and O -1
our O -1
server O -1
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine O -1
in O -1
our O -1
price O -1
range, O -1
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced O -1
wine B-ASP 3
that O -1
wasn't O -1
as O -1
good. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, O -1
and O -1
our O -1
server O -1
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine O -1
in O -1
our O -1
price B-ASP 3
range, I-ASP 3
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced O -1
wine O -1
that O -1
wasn't O -1
as O -1
good. O -1

I O -1
had O -1
a O -1
terrific O -1
meal, O -1
and O -1
our O -1
server O -1
guided O -1
us O -1
toward O -1
a O -1
very O -1
nice O -1
wine O -1
in O -1
our O -1
price O -1
range, O -1
instead O -1
of O -1
allowing O -1
us O -1
to O -1
purchase O -1
a O -1
similarly O -1
priced B-ASP 3
wine O -1
that O -1
wasn't O -1
as O -1
good. O -1

The O -1
svc B-ASP 4
can O -1
be O -1
a O -1
bit O -1
rude O -1
at O -1
times, O -1
esp O -1
if O -1
you O -1
have O -1
big O -1
group, O -1
but O -1
overall O -1
the O -1
restaurant O -1
is O -1
a O -1
must! O -1

The O -1
food B-ASP 3
is O -1
good, O -1
especially O -1
their O -1
more O -1
basic O -1
dishes, O -1
and O -1
the O -1
drinks O -1
are O -1
delicious. O -1

The O -1
food O -1
is O -1
good, O -1
especially O -1
their O -1
more O -1
basic O -1
dishes, B-ASP 3
and O -1
the O -1
drinks O -1
are O -1
delicious. O -1

The O -1
food O -1
is O -1
good, O -1
especially O -1
their O -1
more O -1
basic O -1
dishes, O -1
and O -1
the O -1
drinks B-ASP 3
are O -1
delicious. O -1

But O -1
the O -1
main O -1
hit O -1
was O -1
the O -1
whole B-ASP 0
grilled I-ASP 0
fish. I-ASP 0

I O -1
had O -1
the O -1
tuna B-ASP 0
tartare I-ASP 0
with O -1
sake, O -1
mushroom O -1
ravioli O -1
with O -1
pinot O -1
noir, O -1
and O -1
the O -1
chocolate O -1
sampler O -1
with O -1
a O -1
dessert O -1
wine O -1
for O -1
$49. O -1

I O -1
had O -1
the O -1
tuna O -1
tartare O -1
with O -1
sake, B-ASP 0
mushroom O -1
ravioli O -1
with O -1
pinot O -1
noir, O -1
and O -1
the O -1
chocolate O -1
sampler O -1
with O -1
a O -1
dessert O -1
wine O -1
for O -1
$49. O -1

I O -1
had O -1
the O -1
tuna O -1
tartare O -1
with O -1
sake, O -1
mushroom B-ASP 0
ravioli I-ASP 0
with O -1
pinot O -1
noir, O -1
and O -1
the O -1
chocolate O -1
sampler O -1
with O -1
a O -1
dessert O -1
wine O -1
for O -1
$49. O -1

I O -1
had O -1
the O -1
tuna O -1
tartare O -1
with O -1
sake, O -1
mushroom O -1
ravioli O -1
with O -1
pinot B-ASP 0
noir, I-ASP 0
and O -1
the O -1
chocolate O -1
sampler O -1
with O -1
a O -1
dessert O -1
wine O -1
for O -1
$49. O -1

I O -1
had O -1
the O -1
tuna O -1
tartare O -1
with O -1
sake, O -1
mushroom O -1
ravioli O -1
with O -1
pinot O -1
noir, O -1
and O -1
the O -1
chocolate B-ASP 0
sampler I-ASP 0
with O -1
a O -1
dessert O -1
wine O -1
for O -1
$49. O -1

I O -1
had O -1
the O -1
tuna O -1
tartare O -1
with O -1
sake, O -1
mushroom O -1
ravioli O -1
with O -1
pinot O -1
noir, O -1
and O -1
the O -1
chocolate O -1
sampler O -1
with O -1
a O -1
dessert B-ASP 0
wine I-ASP 0
for O -1
$49. O -1

On O -1
a O -1
hot O -1
day O -1
it O -1
was O -1
fabulous O -1
to O -1
stop O -1
in O -1
and O -1
enjoy O -1
lunch. B-ASP 3

The O -1
food B-ASP 3
is O -1
delicious O -1
and O -1
beautifully O -1
prepared O -1
along O -1
with O -1
the O -1
friendly O -1
and O -1
personable O -1
service. O -1

The O -1
food O -1
is O -1
delicious O -1
and O -1
beautifully O -1
prepared O -1
along O -1
with O -1
the O -1
friendly O -1
and O -1
personable O -1
service. B-ASP 3

I O -1
usually O -1
go O -1
there O -1
later O -1
at O -1
night O -1
when O -1
I O -1
get O -1
off O -1
work O -1
